val_accuracy,val_f1score,nsamples,arch,seed,fold,epochs,srccategory,srcfile
0.7686567164179104,0.7671696315323203,670,vit_small,1331,8,80,last,last_metrics.csv
0.7328358208955223,0.7338324864476155,670,vit_small,1331,9,80,last,last_metrics.csv
0.7119402985074627,0.7119124701986965,670,vit_small,1331,10,80,last,last_metrics.csv
0.7268656716417911,0.7240777477318692,670,vit_small,1331,11,80,last,last_metrics.csv
0.7208955223880597,0.7190568112445413,670,vit_small,1331,12,80,last,last_metrics.csv
0.7194029850746269,0.7199646761305466,670,vit_small,1331,13,80,last,last_metrics.csv
0.7384155455904334,0.7364530164628916,669,vit_small,1331,14,80,last,last_metrics.csv
0.7488789237668162,0.7479995347845965,669,vit_small,1331,15,80,last,last_metrics.csv
0.7219730941704036,0.7215354714490148,669,vit_small,1331,16,80,last,last_metrics.csv
0.7518684603886397,0.7500768395052667,669,vit_small,1331,17,80,last,last_metrics.csv
0.7563527653213752,0.7563765311411784,669,vit_small,1331,18,80,last,last_metrics.csv
0.7369207772795217,0.7364866536926329,669,vit_small,1331,19,80,last,last_metrics.csv
0.7656716417910447,0.7641254114552015,670,vit_small,1332,0,80,last,last_metrics.csv
0.7343283582089553,0.7333291990850742,670,vit_small,1332,1,80,last,last_metrics.csv
0.7313432835820896,0.7283234287354391,670,vit_small,1332,2,80,last,last_metrics.csv
0.7238805970149254,0.7242293541361028,670,vit_small,1332,3,80,last,last_metrics.csv
0.691044776119403,0.6919191790973168,670,vit_small,1332,4,80,last,last_metrics.csv
0.7238805970149254,0.721534444221123,670,vit_small,1332,5,80,last,last_metrics.csv
0.7402985074626866,0.7377843800432297,670,vit_small,1332,6,80,last,last_metrics.csv
0.7492537313432835,0.7492572675490257,670,vit_small,1332,7,80,last,last_metrics.csv
0.7597014925373134,0.758092114668021,670,vit_small,1332,8,80,last,last_metrics.csv
0.7208955223880597,0.7220951878154186,670,vit_small,1332,9,80,last,last_metrics.csv
0.7208955223880597,0.7199942059432713,670,vit_small,1332,10,80,last,last_metrics.csv
0.7522388059701492,0.7506911510433273,670,vit_small,1332,11,80,last,last_metrics.csv
0.7223880597014926,0.7185279167935765,670,vit_small,1332,12,80,last,last_metrics.csv
0.7268656716417911,0.7262391154077333,670,vit_small,1332,13,80,last,last_metrics.csv
0.7040358744394619,0.7024249026478986,669,vit_small,1332,14,80,last,last_metrics.csv
0.7354260089686099,0.7382232263998681,669,vit_small,1332,15,80,last,last_metrics.csv
0.7354260089686099,0.735204002855591,669,vit_small,1332,16,80,last,last_metrics.csv
0.7443946188340808,0.7450510454696939,669,vit_small,1332,17,80,last,last_metrics.csv
0.7473841554559043,0.7470613594403959,669,vit_small,1332,18,80,last,last_metrics.csv
0.7339312406576981,0.7354396327644479,669,vit_small,1332,19,80,last,last_metrics.csv
